sales_id,month_name,month,quarter,year,is_weekend,gender,customer_country,customer_state,customer_city,category,brand,product_name,region,store_country,store_city,quantity_sold,unit_price,discount,total_amount
174,July,7,3,2024,0,M,Korea,Arkansas,Harmonborough,Home & Kitchen,BrandD,Tend Environmental,East,Bhutan,Daytown,2,297.31,0.08,594.54
175,June,6,2,2025,0,M,Suriname,Colorado,Brandichester,Clothing,BrandE,Line Or,West,Botswana,Kimberlyshire,3,172.37,22.38,494.73
176,March,3,1,2024,1,M,Falkland Islands (Malvinas),New Hampshire,New Chase,Home & Kitchen,BrandD,Themselves Recognize,Central,British Virgin Islands,Guerraside,3,630.97,22.21,1870.7
177,December,12,4,2023,0,M,Svalbard & Jan Mayen Islands,Vermont,Jonathanside,Clothing,BrandA,Address Until,Central,Egypt,South Kyle,3,642.29,38.02,1888.85
178,November,11,4,2024,0,F,France,Mississippi,West Lorraine,Home & Kitchen,BrandD,Become Forget,West,Indonesia,Ramirezfurt,3,956.87,17.08,2853.53
179,May,5,2,2024,1,M,Germany,Nevada,New Williamside,Sports,BrandA,Also Audience,South,Cocos (Keeling) Islands,Brooksville,10,290.32,6.82,2896.38
180,September,9,3,2025,0,F,Senegal,Idaho,Penafort,Toys,BrandE,Walk Forward,Central,Christmas Island,New Paultown,2,139.45,21.15,257.75
181,July,7,3,2024,0,F,Greece,Georgia,Bryanhaven,Toys,BrandE,Air War,South,Venezuela,Jonathontown,4,545.11,26.75,2153.69
182,December,12,4,2023,0,F,United Kingdom,Virginia,Allenport,Home & Kitchen,BrandA,Shoulder Deep,East,Aruba,North Matthew,2,578.18,23.28,1133.08
183,July,7,3,2025,0,M,Montenegro,Texas,Chelseashire,Toys,BrandA,Person Can,East,Finland,North Stacyport,4,36.98,28.72,119.2
184,August,8,3,2025,1,M,Anguilla,Illinois,Robertmouth,Electronics,BrandB,Face That,North,Ethiopia,Ramirezhaven,2,576.39,2.58,1150.2
185,December,12,4,2024,0,M,Kiribati,South Dakota,Dannybury,Home & Kitchen,BrandE,There Last,West,Venezuela,Lake Sethfurt,3,467.19,41.77,1359.8
186,December,12,4,2023,0,M,Mongolia,Wisconsin,West Mariahport,Home & Kitchen,BrandE,Service Help,South,Fiji,Angelaton,10,266.01,9.69,2650.41
187,February,2,1,2024,0,F,Slovakia (Slovak Republic),South Carolina,North Elaine,Home & Kitchen,BrandB,Build Air,West,Nicaragua,South Brianhaven,2,815.55,31.49,1599.61
188,January,1,1,2025,0,F,Northern Mariana Islands,Kansas,Nealchester,Clothing,BrandD,Cell Last,West,Samoa,Prestonmouth,1,170.49,44.13,126.36
189,November,11,4,2024,0,F,Hong Kong,Louisiana,Port Michael,Sports,BrandA,Rich Born,South,Jordan,Kevinville,7,209.96,32.87,1436.85
190,February,2,1,2024,1,M,Wallis and Futuna,West Virginia,South Shane,Home & Kitchen,BrandB,Factor Ago,West,Canada,South Shari,8,331.35,4.62,2646.18
191,July,7,3,2025,0,M,Armenia,Minnesota,Jeffreyview,Home & Kitchen,BrandA,Dark Edge,East,Switzerland,Charleneshire,5,246.1,9.56,1220.94
192,November,11,4,2023,1,F,Saint Lucia,Virginia,Hannahstad,Books,BrandA,Through Election,East,Palestinian Territory,Nguyenside,3,903.03,24.46,2684.63
193,December,12,4,2024,1,F,Denmark,Maine,North Laurabury,Toys,BrandE,Day Month,West,Canada,South Shari,9,299.11,20.93,2671.06
194,September,9,3,2024,0,F,Turkmenistan,New Jersey,West Michaelside,Home & Kitchen,BrandD,Class None,Central,Norway,East Jessica,9,314.75,34.88,2797.87
195,May,5,2,2025,1,F,Australia,Utah,Port Bobbyhaven,Sports,BrandB,Garden Arrive,North,Trinidad and Tobago,Hawkinsfurt,1,691.0,38.88,652.12
196,March,3,1,2024,1,F,Brunei Darussalam,Illinois,Nealland,Home & Kitchen,BrandE,Again Cup,West,Indonesia,Ramirezfurt,7,168.44,39.2,1139.88
197,May,5,2,2024,0,M,Togo,Tennessee,Smithtown,Electronics,BrandC,Prepare Together,Central,Cuba,Barnettfort,6,994.87,46.55,5922.67
198,August,8,3,2025,0,F,Greenland,Indiana,Susanland,Books,BrandB,Another Truth,Central,Bangladesh,Perezview,1,944.13,25.42,918.71
199,September,9,3,2025,0,F,Jamaica,Wisconsin,Lake Robert,Books,BrandB,Another Truth,North,Ethiopia,Ramirezhaven,4,651.6,24.71,2581.69
200,November,11,4,2024,0,M,Lebanon,Maine,New Jeremyport,Toys,BrandA,Good Both,Central,Christmas Island,New Paultown,2,78.7,1.81,155.59
201,July,7,3,2025,0,F,Cote d'Ivoire,Nevada,Lake Justin,Electronics,BrandB,Environment Performance,West,Venezuela,Lake Sethfurt,5,183.68,47.38,871.02
202,April,4,2,2025,0,M,Cote d'Ivoire,Michigan,North Stevenside,Books,BrandD,Deal Could,Central,Bulgaria,New Melissa,3,512.76,0.32,1537.96
203,February,2,1,2025,0,M,American Samoa,Colorado,Lake Renee,Electronics,BrandB,Into Realize,East,Finland,North Stacyport,6,425.02,19.5,2530.62
204,December,12,4,2023,0,F,Australia,Illinois,New Cherylport,Toys,BrandA,Environment Mrs,South,Panama,Lake Johnhaven,4,645.33,11.21,2570.11
205,September,9,3,2025,1,M,Antigua and Barbuda,Colorado,Brownmouth,Clothing,BrandD,Great Identify,Central,Bulgaria,New Melissa,2,366.53,27.29,705.77
206,September,9,3,2025,0,M,Afghanistan,Mississippi,Carlsonville,Toys,BrandE,List World,South,Panama,Lake Johnhaven,3,116.25,27.07,321.68
207,June,6,2,2025,0,M,Maldives,Oklahoma,New Matthew,Toys,BrandA,Manage Mr,North,New Caledonia,Jeffreyberg,1,377.57,48.86,328.71
208,November,11,4,2023,1,M,Namibia,Pennsylvania,Peterport,Electronics,BrandB,Face That,West,Venezuela,Lake Sethfurt,5,415.46,7.64,2069.66
209,October,10,4,2023,1,M,Wallis and Futuna,Arizona,Port Cassandraville,Clothing,BrandE,How Way,North,New Caledonia,Jeffreyberg,6,431.53,41.58,2547.6
210,October,10,4,2024,1,F,Kenya,New Hampshire,South Anthonymouth,Books,BrandC,Network Song,South,Barbados,Aprilhaven,4,114.93,40.2,419.52
211,December,12,4,2023,0,M,Ireland,Alabama,Grosston,Clothing,BrandC,Or Analysis,East,Aruba,North Matthew,1,627.13,20.96,606.17
212,October,10,4,2024,1,M,Andorra,Oregon,Chrisfurt,Books,BrandC,While Character,North,Barbados,Port Ryanland,1,758.19,7.07,751.12
213,October,10,4,2024,0,M,Comoros,North Dakota,Jenniferview,Books,BrandA,Available Research,East,Costa Rica,Jamieport,7,132.75,39.97,889.28
214,August,8,3,2025,1,F,Uganda,Connecticut,South Mark,Home & Kitchen,BrandA,Ability Several,North,El Salvador,Toddchester,7,206.02,25.34,1416.8
215,February,2,1,2025,0,M,Burkina Faso,Pennsylvania,Edwardston,Sports,BrandA,Peace Interview,South,Panama,Lake Johnhaven,10,282.86,13.53,2815.07
216,August,8,3,2025,0,M,Switzerland,North Dakota,Cindyville,Books,BrandC,Political Yes,South,Jordan,Kevinville,3,215.23,30.91,614.78
217,October,10,4,2025,0,F,Turkey,Nebraska,South Kathryn,Sports,BrandA,Peace Interview,Central,Egypt,South Kyle,4,770.95,48.65,3035.15
218,July,7,3,2024,0,M,Sri Lanka,Washington,Aguilarport,Clothing,BrandE,Course Security,West,Bolivia,Port Matthewhaven,8,90.01,8.39,711.69
219,November,11,4,2024,0,M,Suriname,Delaware,New Matthew,Clothing,BrandD,Great Identify,South,Nauru,Port Shelley,4,397.15,48.38,1540.22
220,January,1,1,2025,0,F,Monaco,California,New Jamesbury,Clothing,BrandC,Send Story,North,Singapore,West Josephton,2,214.06,48.59,379.53
221,May,5,2,2024,0,F,Qatar,Indiana,Rebekahbury,Toys,BrandA,Exactly Space,North,El Salvador,Toddchester,6,610.17,35.39,3625.63
222,June,6,2,2024,0,F,San Marino,Wisconsin,Stewartside,Sports,BrandD,Mean Blood,North,Barbados,Port Ryanland,3,980.92,36.31,2906.45
223,June,6,2,2024,1,F,Benin,New Hampshire,New William,Books,BrandB,Safe Such,Central,Cuba,Barnettfort,4,623.11,7.15,2485.29
224,December,12,4,2024,0,M,Lebanon,Maryland,Snydershire,Home & Kitchen,BrandA,Their Piece,Central,Guadeloupe,Lake Matthewton,5,737.83,2.92,3686.23
225,June,6,2,2025,0,M,Antarctica (the territory South of 60 deg S),Oklahoma,Stevenhaven,Home & Kitchen,BrandD,During On,North,Trinidad and Tobago,Hawkinsfurt,7,988.8,37.42,6884.18
226,August,8,3,2025,0,M,Chile,Michigan,West Robert,Books,BrandE,Concern Really,North,New Caledonia,Jeffreyberg,2,252.78,48.19,457.37
227,August,8,3,2025,0,F,Vietnam,Virginia,North Sheila,Home & Kitchen,BrandD,Trouble Or,West,Nicaragua,South Brianhaven,2,636.29,38.5,1234.08
228,November,11,4,2024,1,F,Italy,Georgia,South Sabrinachester,Home & Kitchen,BrandD,Class None,East,Bhutan,Daytown,6,633.34,45.2,3754.84
229,May,5,2,2024,0,M,Somalia,West Virginia,Millsville,Electronics,BrandD,Let Your,Central,Christmas Island,New Paultown,2,300.57,32.28,568.86
230,September,9,3,2024,0,M,Namibia,Pennsylvania,Peterport,Clothing,BrandB,Over Fill,Central,Ukraine,Clarkshire,9,564.11,38.45,5038.54
231,January,1,1,2025,0,F,Turkmenistan,New Jersey,West Michaelside,Clothing,BrandA,Finish Reveal,South,Venezuela,Jonathontown,8,765.04,27.34,6092.98
232,January,1,1,2024,0,F,Syrian Arab Republic,Utah,Lake Michellestad,Toys,BrandC,Nation Bar,Central,Norway,East Jessica,9,138.56,17.05,1229.99
233,September,9,3,2024,0,M,United Kingdom,Arizona,Andrewborough,Toys,BrandA,Pass Resource,West,Canada,South Shari,2,839.75,12.37,1667.13
234,April,4,2,2025,0,F,Reunion,Kentucky,East Destinybury,Electronics,BrandB,Director Note,Central,United Kingdom,Michaelfort,6,803.49,28.27,4792.67
235,September,9,3,2025,0,F,Slovakia (Slovak Republic),South Carolina,North Elaine,Clothing,BrandE,College Environment,Central,Cuba,Barnettfort,9,247.12,46.02,2178.06
236,November,11,4,2024,1,F,Puerto Rico,Alabama,Port Aaron,Clothing,BrandC,Day Audience,North,Montenegro,Tylerhaven,8,620.26,31.37,4930.71
237,April,4,2,2024,0,F,Saint Martin,Virginia,Andersonview,Books,BrandD,Realize Face,West,Congo,Gibsonhaven,9,948.47,19.29,8516.94
238,July,7,3,2024,0,M,Burundi,Louisiana,Davidberg,Books,BrandB,Safe Such,East,Hong Kong,East Ariel,10,568.51,21.0,5664.1
239,June,6,2,2025,0,M,Grenada,Pennsylvania,East Michael,Home & Kitchen,BrandA,Than Development,East,Hong Kong,East Ariel,7,805.09,25.11,5610.52
240,April,4,2,2024,0,M,Micronesia,Alabama,Brandonfort,Home & Kitchen,BrandC,Big Appear,Central,Botswana,Bowersland,1,283.81,29.8,254.01
241,January,1,1,2024,0,F,Brunei Darussalam,Massachusetts,West Christopher,Electronics,BrandC,Every Watch,Central,British Virgin Islands,Guerraside,4,361.51,41.85,1404.19
242,November,11,4,2023,0,M,Vietnam,Oregon,Colinberg,Books,BrandB,Way Glass,South,Tuvalu,Port Tinaland,9,764.2,40.91,6836.89
243,March,3,1,2024,1,M,Samoa,Virginia,Lake Hollyside,Books,BrandB,Item Woman,West,Canada,South Shari,1,974.48,35.82,938.66
244,June,6,2,2025,1,F,Korea,Kentucky,Lorichester,Home & Kitchen,BrandE,Century Close,North,Denmark,South Michaelfurt,1,124.67,13.8,110.87
245,June,6,2,2024,0,F,Finland,West Virginia,West Amber,Books,BrandE,Voice Eye,South,Panama,Lake Johnhaven,8,357.41,16.84,2842.44
246,July,7,3,2025,0,M,Sri Lanka,Washington,Aguilarport,Electronics,BrandC,Tax Western,East,Bhutan,Daytown,5,657.4,3.37,3283.63
247,October,10,4,2023,1,F,Bouvet Island (Bouvetoya),New Jersey,Port Brandy,Clothing,BrandE,Work Ten,South,Jordan,Kevinville,9,266.25,30.47,2365.78
248,May,5,2,2025,0,M,Falkland Islands (Malvinas),New Hampshire,New Chase,Books,BrandC,Turn World,North,Denmark,South Michaelfurt,6,294.23,8.78,1756.6
249,February,2,1,2024,0,F,Bosnia and Herzegovina,Connecticut,South Sandra,Clothing,BrandB,Sense Who,West,Congo,Gibsonhaven,7,104.31,11.74,718.43
250,May,5,2,2024,0,M,Micronesia,West Virginia,Wileyhaven,Clothing,BrandE,Entire Education,Central,Bangladesh,Perezview,6,466.35,16.72,2781.38
251,October,10,4,2024,0,F,Turkmenistan,Alaska,New Robertborough,Toys,BrandC,Whom Structure,South,United States Virgin Islands,South Ryan,1,319.58,23.02,296.56
252,March,3,1,2025,0,F,United States Virgin Islands,Louisiana,Shannonside,Sports,BrandA,Peace Interview,West,Venezuela,Lake Sethfurt,9,101.45,20.23,892.82
253,June,6,2,2024,0,F,Senegal,Idaho,Penafort,Books,BrandA,Trade Onto,East,Costa Rica,Jamieport,5,755.26,28.48,3747.82
254,November,11,4,2024,0,F,United Arab Emirates,North Dakota,Ruthchester,Electronics,BrandC,Prepare Together,Central,Sudan,Whitneyborough,3,317.48,10.61,941.83
255,March,3,1,2024,1,M,Bahamas,Kansas,Kellyfurt,Books,BrandC,Compare Minute,South,Barbados,Aprilhaven,3,716.66,36.3,2113.68
256,April,4,2,2025,0,F,Georgia,Iowa,North Adam,Books,BrandD,Less Other,West,Venezuela,Lake Sethfurt,9,100.5,3.86,900.64
257,July,7,3,2024,1,M,Namibia,Idaho,New Erinfurt,Clothing,BrandB,Nice Market,North,Barbados,Port Ryanland,2,754.41,33.45,1475.37
258,December,12,4,2023,0,F,Georgia,Iowa,North Adam,Clothing,BrandC,Face Movie,Central,Bulgaria,New Melissa,1,925.53,30.87,894.66
259,November,11,4,2024,0,M,Suriname,Nevada,Randyland,Books,BrandE,Voice Eye,Central,Christmas Island,New Paultown,10,667.98,14.23,6665.57
260,March,3,1,2025,0,F,Guinea,Utah,Kelseystad,Electronics,BrandA,Answer Rich,Central,United Kingdom,Michaelfort,8,567.09,8.21,4528.51
261,February,2,1,2024,1,F,Bouvet Island (Bouvetoya),New Jersey,North Kimberly,Clothing,BrandA,Agree Admit,West,Nicaragua,South Brianhaven,7,57.82,11.93,392.81
262,March,3,1,2025,0,M,Djibouti,Vermont,New Marc,Sports,BrandC,Senior Draw,East,Finland,North Stacyport,6,952.65,4.49,5711.41
263,November,11,4,2023,0,M,Mongolia,Wisconsin,West Mariahport,Books,BrandE,Remember Per,East,Palestinian Territory,Nguyenside,10,873.57,24.66,8711.04
264,November,11,4,2023,0,F,Norway,Michigan,Carlosview,Electronics,BrandC,Break Visit,Central,Bulgaria,New Melissa,1,320.21,13.25,306.96
265,September,9,3,2025,0,F,United States of America,New Mexico,Nolanview,Clothing,BrandD,Able Hit,Central,Guadeloupe,Lake Matthewton,7,301.47,36.16,2074.13
266,September,9,3,2024,1,F,Zambia,Kansas,New Lisa,Sports,BrandD,Part Must,North,Montenegro,Tylerhaven,3,453.86,0.62,1360.96
267,October,10,4,2024,0,M,Iraq,Rhode Island,Michelleport,Toys,BrandE,Day Month,Central,Bulgaria,New Melissa,1,377.79,12.78,365.01
268,March,3,1,2024,0,F,Papua New Guinea,Nevada,East Josephstad,Electronics,BrandE,Mean Operation,East,Switzerland,Charleneshire,8,291.58,23.94,2308.7
269,January,1,1,2024,0,M,Cote d'Ivoire,Michigan,North Stevenside,Toys,BrandA,Event Democratic,Central,Bulgaria,New Melissa,10,535.72,32.65,5324.55
270,July,7,3,2024,0,F,Zambia,Maryland,Kaylaport,Toys,BrandE,Investment Color,South,Fiji,Angelaton,2,256.68,3.48,509.88
271,January,1,1,2024,0,M,Paraguay,Texas,New Billyshire,Clothing,BrandE,Campaign Expert,East,Aruba,North Matthew,3,743.52,37.66,2192.9
272,September,9,3,2024,1,M,British Virgin Islands,New Jersey,Gardnerview,Home & Kitchen,BrandA,Dark Edge,South,Tuvalu,Port Tinaland,7,521.29,10.27,3638.76
273,February,2,1,2024,1,M,Reunion,Hawaii,Ritterchester,Clothing,BrandC,Day Audience,Central,Norway,East Jessica,3,992.32,1.65,2975.31
274,March,3,1,2025,0,F,Falkland Islands (Malvinas),New York,Silvaland,Clothing,BrandA,Medical Produce,North,Montenegro,Tylerhaven,7,638.33,2.47,4465.84
275,October,10,4,2024,1,F,Guinea,Utah,Kelseystad,Sports,BrandB,Statement Answer,West,Nauru,South Spencershire,1,709.51,25.4,684.11
276,February,2,1,2025,0,M,Swaziland,West Virginia,Port Sandra,Toys,BrandD,Tv Various,Central,Norway,East Jessica,8,82.61,17.95,642.93
277,February,2,1,2025,1,F,Saint Barthelemy,Oklahoma,North Carolfurt,Toys,BrandE,Day Month,Central,Christmas Island,New Paultown,5,401.32,27.1,1979.5
278,September,9,3,2024,1,F,Montenegro,Utah,Bradfordview,Electronics,BrandA,Answer Rich,West,Nauru,South Spencershire,7,401.02,43.56,2763.58
279,July,7,3,2025,0,M,Reunion,Hawaii,Ritterchester,Sports,BrandA,Decide Order,Central,Ukraine,Clarkshire,1,466.32,42.95,423.37
280,October,10,4,2023,1,F,Djibouti,Wyoming,Nicholasstad,Books,BrandC,Network Song,East,Finland,North Stacyport,6,369.44,29.12,2187.52
281,June,6,2,2025,1,F,Kiribati,Hawaii,West Maryville,Clothing,BrandB,Executive Me,North,Trinidad and Tobago,Hawkinsfurt,2,573.73,4.56,1142.9
282,April,4,2,2025,0,F,Anguilla,Ohio,North Michaelchester,Toys,BrandB,Help Tree,West,Benin,Lopezchester,8,421.01,0.37,3367.71
283,February,2,1,2024,0,M,Wallis and Futuna,Arizona,Port Cassandraville,Home & Kitchen,BrandC,Sell Enter,North,Denmark,South Michaelfurt,4,343.19,16.56,1356.2
284,March,3,1,2024,0,M,Andorra,Wyoming,Roberthaven,Clothing,BrandC,Find Page,West,Bolivia,Port Matthewhaven,5,627.0,9.12,3125.88
285,December,12,4,2024,0,F,Monaco,California,New Jamesbury,Home & Kitchen,BrandA,Race Across,South,Fiji,Angelaton,1,199.63,40.46,159.17
286,February,2,1,2025,0,M,Namibia,Idaho,New Erinfurt,Sports,BrandC,Ask Eat,Central,Sudan,Whitneyborough,9,980.48,23.54,8800.78
287,January,1,1,2024,1,M,Belize,Maryland,Oliverside,Home & Kitchen,BrandC,Would Situation,West,Indonesia,Ramirezfurt,10,499.95,33.53,4965.97
288,October,10,4,2023,0,F,Cocos (Keeling) Islands,Texas,Lake Jenniferborough,Home & Kitchen,BrandA,Make System,Central,Bulgaria,New Melissa,6,591.71,23.58,3526.68
289,January,1,1,2025,0,M,United Arab Emirates,Texas,East Josephland,Clothing,BrandD,Available Research,East,Bhutan,Daytown,4,64.99,42.35,217.61
290,February,2,1,2024,0,F,Norfolk Island,New Mexico,Lake Richard,Books,BrandC,Tell Recognize,South,United States Virgin Islands,South Ryan,3,846.15,7.87,2530.58
291,September,9,3,2025,1,F,Malawi,Idaho,Taylorshire,Sports,BrandE,Old May,West,Samoa,Prestonmouth,9,872.67,28.79,7825.24
292,October,10,4,2023,0,M,Cote d'Ivoire,Alaska,Brownview,Toys,BrandA,Exactly Human,West,Nauru,South Spencershire,5,902.07,36.84,4473.51
293,January,1,1,2025,1,M,Norfolk Island,Montana,New Jessicamouth,Sports,BrandC,All Mrs,East,Bhutan,Daytown,10,502.46,48.61,4975.99
294,October,10,4,2023,0,M,New Zealand,Oklahoma,Owentown,Sports,BrandE,Evening Yes,East,Palestinian Territory,Nguyenside,8,349.7,43.88,2753.72
295,July,7,3,2024,1,F,Estonia,Texas,New Darlene,Books,BrandE,Majority Court,East,Finland,North Stacyport,9,797.6,41.81,7136.59
296,November,11,4,2023,0,M,Korea,New Hampshire,Bergerland,Sports,BrandD,Consumer Blue,North,Barbados,Port Ryanland,5,27.94,0.65,139.05
297,December,12,4,2023,0,F,Turkmenistan,Alaska,New Robertborough,Clothing,BrandC,Step Yes,Central,Ukraine,Clarkshire,10,791.67,26.76,7889.94
298,March,3,1,2024,0,F,India,Pennsylvania,Lake Lisachester,Home & Kitchen,BrandB,Father Great,Central,Guadeloupe,Lake Matthewton,2,330.16,22.59,637.73
299,October,10,4,2024,0,F,Cyprus,Virginia,North Samuelfort,Home & Kitchen,BrandA,Nature Along,East,Switzerland,Charleneshire,7,158.5,44.41,1065.09
300,September,9,3,2024,0,M,Japan,Missouri,Meganburgh,Home & Kitchen,BrandE,Again Cup,North,Singapore,West Josephton,6,165.89,43.98,951.36
301,February,2,1,2024,1,M,Bulgaria,North Carolina,Nathanberg,Home & Kitchen,BrandA,Will Statement,South,Venezuela,Jonathontown,6,48.46,41.39,249.37
302,August,8,3,2025,0,M,Northern Mariana Islands,Maryland,Reyeshaven,Electronics,BrandE,Relate Laugh,East,Palestinian Territory,Nguyenside,2,411.92,16.64,807.2
303,July,7,3,2025,1,M,Austria,Kentucky,New Kara,Books,BrandD,Realize Face,South,Panama,Lake Johnhaven,9,83.59,39.58,712.73
304,February,2,1,2024,0,F,Syrian Arab Republic,Utah,Lake Michellestad,Toys,BrandE,Serve Situation,East,Montenegro,Port Kevinberg,3,98.38,15.49,279.65
305,July,7,3,2024,1,F,Congo,North Carolina,South Tanya,Home & Kitchen,BrandE,Successful Fly,Central,Bulgaria,New Melissa,6,538.74,21.79,3210.65
306,November,11,4,2024,1,F,Korea,California,Mathismouth,Clothing,BrandA,Find To,West,Venezuela,Lake Sethfurt,10,888.25,23.6,8858.9
307,July,7,3,2024,0,F,British Virgin Islands,Arkansas,West Timmouth,Clothing,BrandA,Address Until,South,United States Virgin Islands,South Ryan,7,302.61,21.24,2097.03
308,January,1,1,2024,0,M,Switzerland,Montana,Lake David,Electronics,BrandB,Raise Plant,East,Aruba,North Matthew,2,403.58,14.76,792.4
309,January,1,1,2025,0,M,Rwanda,Louisiana,Spearsland,Books,BrandA,When Tonight,Central,Egypt,South Kyle,2,300.3,35.43,565.17
310,July,7,3,2025,0,F,Japan,Massachusetts,East Michaelfurt,Electronics,BrandC,Especially Resource,East,Bhutan,Daytown,8,292.48,1.71,2338.13
311,November,11,4,2024,0,M,Papua New Guinea,West Virginia,Rivasfort,Books,BrandE,Site Policy,East,Taiwan,North Tyler,5,584.12,29.53,2891.07
312,March,3,1,2025,0,M,Heard Island and McDonald Islands,Florida,West Derrickbury,Clothing,BrandC,Face Movie,Central,Bangladesh,Perezview,2,658.66,29.64,1287.68
313,April,4,2,2024,1,F,Trinidad and Tobago,Nevada,New Courtney,Toys,BrandE,Late Yeah,Central,United Kingdom,Michaelfort,8,929.65,2.58,7434.62
314,February,2,1,2024,1,M,Cote d'Ivoire,Michigan,North Stevenside,Books,BrandB,Suggest Long,Central,Bangladesh,Perezview,7,321.16,25.26,2222.86
315,March,3,1,2024,0,M,Hungary,Illinois,Tamibury,Clothing,BrandC,Such Court,East,Finland,North Stacyport,9,249.75,47.71,2200.04
316,November,11,4,2023,0,F,Eritrea,Wyoming,Lorihaven,Clothing,BrandD,Response Team,Central,Botswana,Bowersland,1,250.44,10.69,239.75
317,May,5,2,2025,0,F,France,Virginia,South Randy,Clothing,BrandB,Over Fill,South,Tuvalu,Port Tinaland,7,746.88,45.7,5182.46
318,October,10,4,2024,0,F,Denmark,Maine,North Laurabury,Sports,BrandA,Effort Statement,South,United States Virgin Islands,South Ryan,6,445.11,10.43,2660.23
319,May,5,2,2024,0,M,Anguilla,Missouri,New Anthonyburgh,Toys,BrandE,Late Yeah,South,Jamaica,Deleonmouth,10,952.77,18.54,9509.16
320,November,11,4,2024,0,M,Kiribati,South Dakota,Dannybury,Clothing,BrandD,Available Research,West,Congo,Gibsonhaven,7,381.24,26.89,2641.79
321,November,11,4,2023,1,F,Zambia,Kansas,New Lisa,Toys,BrandA,Pass Resource,North,New Caledonia,Jeffreyberg,5,547.41,18.79,2718.26
322,May,5,2,2025,0,F,Northern Mariana Islands,Wisconsin,Jenniferfort,Books,BrandD,Can Shoulder,East,Aruba,North Matthew,4,697.68,1.06,2789.66
323,January,1,1,2024,0,F,Guadeloupe,New Mexico,New Adam,Sports,BrandE,Customer Computer,South,Barbados,Aprilhaven,3,123.59,44.5,326.27
324,April,4,2,2024,1,M,Angola,Oklahoma,East Brittanyshire,Toys,BrandA,Offer Fall,North,Barbados,Port Ryanland,4,69.73,20.69,258.23
