order_id,item_id,quantity,list_price,discount,order_status,order_month,store_id,staff_id,customer_city,customer_state,store_name,store_city,store_state,product_name,model_year,brand_name,category_name
53,1,2,1799.99,0.2,4,2016020,2,6,Plainview,NY,Baldwin Bikes,Baldwin,NY,Trek Remedy 29 Carbon Frameset - 2016,2016,Trek,Mountain Bikes
53,2,2,299.99,0.05,4,2016020,2,6,Plainview,NY,Baldwin Bikes,Baldwin,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2016,Electra,Children Bicycles
53,3,2,269.99,0.2,4,2016020,2,6,Plainview,NY,Baldwin Bikes,Baldwin,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,Electra,Cruisers Bicycles
53,4,2,499.99,0.1,4,2016020,2,6,Plainview,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D - 2015/2016,2016,Electra,Comfort Bicycles
54,1,2,599.99,0.2,4,2016020,2,7,Long Beach,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D EQ - 2016,2016,Electra,Comfort Bicycles
54,2,1,999.99,0.2,4,2016020,2,7,Long Beach,NY,Baldwin Bikes,Baldwin,NY,Surly Wednesday Frameset - 2016,2016,Surly,Mountain Bikes
55,1,1,269.99,0.05,4,2016020,2,6,Garden City,NY,Baldwin Bikes,Baldwin,NY,Electra Cruiser 1 (24-Inch) - 2016,2016,Electra,Children Bicycles
55,2,2,499.99,0.2,4,2016020,2,6,Garden City,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D - 2015/2016,2016,Electra,Comfort Bicycles
55,3,2,529.99,0.2,4,2016020,2,6,Garden City,NY,Baldwin Bikes,Baldwin,NY,Electra Moto 1 - 2016,2016,Electra,Cruisers Bicycles
56,1,2,599.99,0.07,4,2016020,2,6,Rome,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D EQ - Women's - 2016,2016,Electra,Cruisers Bicycles
57,1,2,299.99,0.1,4,2016020,2,7,Rochester,NY,Baldwin Bikes,Baldwin,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2016,Electra,Children Bicycles
57,2,2,449.0,0.2,4,2016020,2,7,Rochester,NY,Baldwin Bikes,Baldwin,NY,Pure Cycles William 3-Speed - 2016,2016,Pure Cycles,Cruisers Bicycles
57,3,1,269.99,0.07,4,2016020,2,7,Rochester,NY,Baldwin Bikes,Baldwin,NY,Electra Cruiser 1 (24-Inch) - 2016,2016,Electra,Cruisers Bicycles
58,1,2,269.99,0.05,4,2016020,2,6,Franklin Square,NY,Baldwin Bikes,Baldwin,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,Electra,Cruisers Bicycles
58,2,1,449.0,0.07,4,2016020,2,6,Franklin Square,NY,Baldwin Bikes,Baldwin,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,2016,Pure Cycles,Cruisers Bicycles
58,3,1,299.99,0.1,4,2016020,2,6,Franklin Square,NY,Baldwin Bikes,Baldwin,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2016,Electra,Children Bicycles
59,1,1,269.99,0.05,4,2016020,2,7,Richmond Hill,NY,Baldwin Bikes,Baldwin,NY,Electra Cruiser 1 (24-Inch) - 2016,2016,Electra,Children Bicycles
59,2,1,749.99,0.1,4,2016020,2,7,Richmond Hill,NY,Baldwin Bikes,Baldwin,NY,Ritchey Timberwolf Frameset - 2016,2016,Ritchey,Mountain Bikes
59,3,2,429.0,0.1,4,2016020,2,7,Richmond Hill,NY,Baldwin Bikes,Baldwin,NY,Pure Cycles Vine 8-Speed - 2016,2016,Pure Cycles,Cruisers Bicycles
60,1,2,269.99,0.05,4,2016020,1,3,Atwater,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,Electra,Cruisers Bicycles
60,2,1,2899.99,0.1,4,2016020,1,3,Atwater,CA,Santa Cruz Bikes,Santa Cruz,CA,Trek Fuel EX 8 29 - 2016,2016,Trek,Mountain Bikes
60,3,1,529.99,0.07,4,2016020,1,3,Atwater,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Moto 1 - 2016,2016,Electra,Cruisers Bicycles
60,4,1,269.99,0.2,4,2016020,1,3,Atwater,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,Electra,Children Bicycles
61,1,1,499.99,0.1,4,2016020,2,7,Monroe,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D - 2015/2016,2016,Electra,Comfort Bicycles
61,2,2,529.99,0.05,4,2016020,2,7,Monroe,NY,Baldwin Bikes,Baldwin,NY,Electra Moto 1 - 2016,2016,Electra,Cruisers Bicycles
61,3,2,1320.99,0.2,4,2016020,2,7,Monroe,NY,Baldwin Bikes,Baldwin,NY,Heller Shagamaw Frame - 2016,2016,Heller,Mountain Bikes
62,1,1,269.99,0.07,4,2016020,1,2,Ridgecrest,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,Electra,Cruisers Bicycles
62,2,2,1799.99,0.1,4,2016020,1,2,Ridgecrest,CA,Santa Cruz Bikes,Santa Cruz,CA,Trek Remedy 29 Carbon Frameset - 2016,2016,Trek,Mountain Bikes
62,3,2,269.99,0.1,4,2016020,1,2,Ridgecrest,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,Electra,Children Bicycles
63,1,2,499.99,0.1,4,2016020,2,7,Huntington Station,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D - 2015/2016,2016,Electra,Comfort Bicycles
63,2,2,449.0,0.05,4,2016020,2,7,Huntington Station,NY,Baldwin Bikes,Baldwin,NY,Pure Cycles William 3-Speed - 2016,2016,Pure Cycles,Cruisers Bicycles
63,3,1,999.99,0.1,4,2016020,2,7,Huntington Station,NY,Baldwin Bikes,Baldwin,NY,Surly Wednesday Frameset - 2016,2016,Surly,Mountain Bikes
64,1,2,499.99,0.1,4,2016020,2,6,Clifton Park,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D - 2015/2016,2016,Electra,Comfort Bicycles
64,2,2,269.99,0.2,4,2016020,2,6,Clifton Park,NY,Baldwin Bikes,Baldwin,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,Electra,Children Bicycles
64,3,2,299.99,0.2,4,2016020,2,6,Clifton Park,NY,Baldwin Bikes,Baldwin,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2016,Electra,Children Bicycles
64,4,2,549.99,0.1,4,2016020,2,6,Clifton Park,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 21D - 2016,2016,Electra,Comfort Bicycles
65,1,1,549.99,0.1,4,2016020,2,6,Shirley,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 21D - 2016,2016,Electra,Cruisers Bicycles
66,1,1,749.99,0.2,4,2016020,2,7,Far Rockaway,NY,Baldwin Bikes,Baldwin,NY,Ritchey Timberwolf Frameset - 2016,2016,Ritchey,Mountain Bikes
66,2,1,299.99,0.07,4,2016020,2,7,Far Rockaway,NY,Baldwin Bikes,Baldwin,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2016,Electra,Children Bicycles
66,3,1,549.99,0.07,4,2016020,2,7,Far Rockaway,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 21D - 2016,2016,Electra,Cruisers Bicycles
67,1,2,299.99,0.2,4,2016020,3,8,Sugar Land,TX,Rowlett Bikes,Rowlett,TX,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2016,Electra,Children Bicycles
67,2,2,549.99,0.1,4,2016020,3,8,Sugar Land,TX,Rowlett Bikes,Rowlett,TX,Electra Townie Original 21D - 2016,2016,Electra,Cruisers Bicycles
67,3,1,269.99,0.2,4,2016020,3,8,Sugar Land,TX,Rowlett Bikes,Rowlett,TX,Electra Cruiser 1 (24-Inch) - 2016,2016,Electra,Children Bicycles
67,4,2,1320.99,0.1,4,2016020,3,8,Sugar Land,TX,Rowlett Bikes,Rowlett,TX,Heller Shagamaw Frame - 2016,2016,Heller,Mountain Bikes
67,5,1,449.0,0.2,4,2016020,3,8,Sugar Land,TX,Rowlett Bikes,Rowlett,TX,Pure Cycles William 3-Speed - 2016,2016,Pure Cycles,Cruisers Bicycles
68,1,2,269.99,0.07,4,2016021,2,6,Bronx,NY,Baldwin Bikes,Baldwin,NY,Electra Cruiser 1 (24-Inch) - 2016,2016,Electra,Cruisers Bicycles
68,2,1,429.0,0.1,4,2016021,2,6,Bronx,NY,Baldwin Bikes,Baldwin,NY,Pure Cycles Vine 8-Speed - 2016,2016,Pure Cycles,Cruisers Bicycles
69,1,2,269.99,0.1,4,2016021,2,7,New Windsor,NY,Baldwin Bikes,Baldwin,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,Electra,Children Bicycles
69,2,1,1320.99,0.2,4,2016021,2,7,New Windsor,NY,Baldwin Bikes,Baldwin,NY,Heller Shagamaw Frame - 2016,2016,Heller,Mountain Bikes
69,3,1,1549.0,0.05,4,2016021,2,7,New Windsor,NY,Baldwin Bikes,Baldwin,NY,Surly Straggler - 2016,2016,Surly,Cyclocross Bicycles
70,1,2,999.99,0.05,3,2016021,3,9,Sugar Land,TX,Rowlett Bikes,Rowlett,TX,Surly Wednesday Frameset - 2016,2016,Surly,Mountain Bikes
70,2,1,449.0,0.2,3,2016021,3,9,Sugar Land,TX,Rowlett Bikes,Rowlett,TX,Pure Cycles Western 3-Speed - Women's - 2015/2016,2016,Pure Cycles,Cruisers Bicycles
70,3,1,599.99,0.05,3,2016021,3,9,Sugar Land,TX,Rowlett Bikes,Rowlett,TX,Electra Townie Original 7D EQ - Women's - 2016,2016,Electra,Cruisers Bicycles
71,1,2,599.99,0.05,4,2016021,2,7,Bayside,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D EQ - 2016,2016,Electra,Comfort Bicycles
71,2,1,549.99,0.2,4,2016021,2,7,Bayside,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 21D - 2016,2016,Electra,Comfort Bicycles
71,3,1,449.0,0.1,4,2016021,2,7,Bayside,NY,Baldwin Bikes,Baldwin,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,2016,Pure Cycles,Cruisers Bicycles
72,1,2,429.0,0.07,4,2016021,1,2,San Diego,CA,Santa Cruz Bikes,Santa Cruz,CA,Pure Cycles Vine 8-Speed - 2016,2016,Pure Cycles,Cruisers Bicycles
72,2,1,549.99,0.05,4,2016021,1,2,San Diego,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Townie Original 21D - 2016,2016,Electra,Cruisers Bicycles
72,3,2,269.99,0.1,4,2016021,1,2,San Diego,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Cruiser 1 (24-Inch) - 2016,2016,Electra,Cruisers Bicycles
73,1,1,269.99,0.07,4,2016021,2,7,Ballston Spa,NY,Baldwin Bikes,Baldwin,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,Electra,Children Bicycles
73,2,2,599.99,0.05,4,2016021,2,7,Ballston Spa,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D EQ - 2016,2016,Electra,Comfort Bicycles
73,3,2,999.99,0.07,4,2016021,2,7,Ballston Spa,NY,Baldwin Bikes,Baldwin,NY,Surly Wednesday Frameset - 2016,2016,Surly,Mountain Bikes
73,4,1,499.99,0.07,4,2016021,2,7,Ballston Spa,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D - 2015/2016,2016,Electra,Comfort Bicycles
73,5,2,299.99,0.2,4,2016021,2,7,Ballston Spa,NY,Baldwin Bikes,Baldwin,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2016,Electra,Children Bicycles
74,1,2,599.99,0.05,4,2016021,2,7,Garden City,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D EQ - 2016,2016,Electra,Cruisers Bicycles
74,2,1,469.99,0.07,4,2016021,2,7,Garden City,NY,Baldwin Bikes,Baldwin,NY,Surly Ice Cream Truck Frameset - 2016,2016,Surly,Mountain Bikes
75,1,1,999.99,0.1,4,2016021,2,6,Carmel,NY,Baldwin Bikes,Baldwin,NY,Surly Wednesday Frameset - 2016,2016,Surly,Mountain Bikes
75,2,2,3999.99,0.07,4,2016021,2,6,Carmel,NY,Baldwin Bikes,Baldwin,NY,Trek Slash 8 27.5 - 2016,2016,Trek,Mountain Bikes
75,3,1,529.99,0.2,4,2016021,2,6,Carmel,NY,Baldwin Bikes,Baldwin,NY,Electra Moto 1 - 2016,2016,Electra,Cruisers Bicycles
76,1,1,549.99,0.05,3,2016021,2,6,Port Washington,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 21D - 2016,2016,Electra,Cruisers Bicycles
76,2,2,1680.99,0.1,3,2016021,2,6,Port Washington,NY,Baldwin Bikes,Baldwin,NY,Surly Straggler 650b - 2016,2016,Surly,Cyclocross Bicycles
76,3,1,1320.99,0.07,3,2016021,2,6,Port Washington,NY,Baldwin Bikes,Baldwin,NY,Heller Shagamaw Frame - 2016,2016,Heller,Mountain Bikes
77,1,1,599.99,0.07,4,2016021,1,2,Glendora,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Townie Original 7D EQ - Women's - 2016,2016,Electra,Cruisers Bicycles
77,2,2,549.99,0.1,4,2016021,1,2,Glendora,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Townie Original 21D - 2016,2016,Electra,Comfort Bicycles
77,3,1,599.99,0.2,4,2016021,1,2,Glendora,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Townie Original 7D EQ - 2016,2016,Electra,Comfort Bicycles
77,4,1,499.99,0.2,4,2016021,1,2,Glendora,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Townie Original 7D - 2015/2016,2016,Electra,Comfort Bicycles
78,1,1,429.0,0.07,4,2016021,2,7,Ronkonkoma,NY,Baldwin Bikes,Baldwin,NY,Pure Cycles Vine 8-Speed - 2016,2016,Pure Cycles,Cruisers Bicycles
78,2,1,449.0,0.2,4,2016021,2,7,Ronkonkoma,NY,Baldwin Bikes,Baldwin,NY,Pure Cycles William 3-Speed - 2016,2016,Pure Cycles,Cruisers Bicycles
78,3,2,449.0,0.1,4,2016021,2,7,Ronkonkoma,NY,Baldwin Bikes,Baldwin,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,2016,Pure Cycles,Cruisers Bicycles
78,4,2,269.99,0.1,4,2016021,2,7,Ronkonkoma,NY,Baldwin Bikes,Baldwin,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,Electra,Cruisers Bicycles
79,1,2,2999.99,0.1,4,2016021,1,3,Santa Monica,CA,Santa Cruz Bikes,Santa Cruz,CA,Trek Conduit+ - 2016,2016,Trek,Electric Bikes
79,2,2,429.0,0.05,4,2016021,1,3,Santa Monica,CA,Santa Cruz Bikes,Santa Cruz,CA,Pure Cycles Vine 8-Speed - 2016,2016,Pure Cycles,Cruisers Bicycles
79,3,1,469.99,0.1,4,2016021,1,3,Santa Monica,CA,Santa Cruz Bikes,Santa Cruz,CA,Surly Ice Cream Truck Frameset - 2016,2016,Surly,Mountain Bikes
79,4,2,499.99,0.07,4,2016021,1,3,Santa Monica,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Townie Original 7D - 2015/2016,2016,Electra,Comfort Bicycles
80,1,1,599.99,0.1,4,2016021,2,6,Franklin Square,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D EQ - 2016,2016,Electra,Comfort Bicycles
80,2,1,549.99,0.1,4,2016021,2,6,Franklin Square,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 21D - 2016,2016,Electra,Comfort Bicycles
80,3,1,429.0,0.2,4,2016021,2,6,Franklin Square,NY,Baldwin Bikes,Baldwin,NY,Pure Cycles Vine 8-Speed - 2016,2016,Pure Cycles,Cruisers Bicycles
81,1,2,1549.0,0.2,4,2016021,2,6,Glen Cove,NY,Baldwin Bikes,Baldwin,NY,Surly Straggler - 2016,2016,Surly,Cyclocross Bicycles
81,2,2,299.99,0.05,4,2016021,2,6,Glen Cove,NY,Baldwin Bikes,Baldwin,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2016,Electra,Children Bicycles
81,3,2,499.99,0.05,4,2016021,2,6,Glen Cove,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D - 2015/2016,2016,Electra,Comfort Bicycles
82,1,2,499.99,0.1,4,2016021,2,6,New Windsor,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D - 2015/2016,2016,Electra,Comfort Bicycles
82,2,2,1680.99,0.2,4,2016021,2,6,New Windsor,NY,Baldwin Bikes,Baldwin,NY,Surly Straggler 650b - 2016,2016,Surly,Cyclocross Bicycles
83,1,1,599.99,0.2,4,2016021,1,3,Upland,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Townie Original 7D EQ - Women's - 2016,2016,Electra,Cruisers Bicycles
83,2,2,999.99,0.05,4,2016021,1,3,Upland,CA,Santa Cruz Bikes,Santa Cruz,CA,Surly Wednesday Frameset - 2016,2016,Surly,Mountain Bikes
84,1,2,299.99,0.07,4,2016022,2,7,Woodside,NY,Baldwin Bikes,Baldwin,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2016,Electra,Children Bicycles
84,2,2,529.99,0.07,4,2016022,2,7,Woodside,NY,Baldwin Bikes,Baldwin,NY,Electra Moto 1 - 2016,2016,Electra,Cruisers Bicycles
85,1,2,2899.99,0.05,4,2016022,2,7,Yonkers,NY,Baldwin Bikes,Baldwin,NY,Trek Fuel EX 8 29 - 2016,2016,Trek,Mountain Bikes
85,2,1,449.0,0.07,4,2016022,2,7,Yonkers,NY,Baldwin Bikes,Baldwin,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,2016,Pure Cycles,Cruisers Bicycles
86,1,2,2999.99,0.1,4,2016022,2,7,Ronkonkoma,NY,Baldwin Bikes,Baldwin,NY,Trek Conduit+ - 2016,2016,Trek,Electric Bikes
86,2,2,299.99,0.07,4,2016022,2,7,Ronkonkoma,NY,Baldwin Bikes,Baldwin,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2016,Electra,Children Bicycles
86,3,2,269.99,0.2,4,2016022,2,7,Ronkonkoma,NY,Baldwin Bikes,Baldwin,NY,Electra Cruiser 1 (24-Inch) - 2016,2016,Electra,Children Bicycles
86,4,1,529.99,0.1,4,2016022,2,7,Ronkonkoma,NY,Baldwin Bikes,Baldwin,NY,Electra Moto 1 - 2016,2016,Electra,Cruisers Bicycles
87,1,2,599.99,0.2,4,2016022,2,6,Brooklyn,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D EQ - Women's - 2016,2016,Electra,Cruisers Bicycles
87,2,2,299.99,0.1,4,2016022,2,6,Brooklyn,NY,Baldwin Bikes,Baldwin,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2016,Electra,Children Bicycles
88,1,1,1549.0,0.07,4,2016022,2,6,Shirley,NY,Baldwin Bikes,Baldwin,NY,Surly Straggler - 2016,2016,Surly,Cyclocross Bicycles
88,2,2,1799.99,0.1,4,2016022,2,6,Shirley,NY,Baldwin Bikes,Baldwin,NY,Trek Remedy 29 Carbon Frameset - 2016,2016,Trek,Mountain Bikes
88,3,1,3999.99,0.1,4,2016022,2,6,Shirley,NY,Baldwin Bikes,Baldwin,NY,Trek Slash 8 27.5 - 2016,2016,Trek,Mountain Bikes
89,1,1,1320.99,0.05,4,2016022,3,8,Lake Jackson,TX,Rowlett Bikes,Rowlett,TX,Heller Shagamaw Frame - 2016,2016,Heller,Mountain Bikes
89,2,2,469.99,0.1,4,2016022,3,8,Lake Jackson,TX,Rowlett Bikes,Rowlett,TX,Surly Ice Cream Truck Frameset - 2016,2016,Surly,Mountain Bikes
90,1,1,999.99,0.1,4,2016022,2,7,Ithaca,NY,Baldwin Bikes,Baldwin,NY,Surly Wednesday Frameset - 2016,2016,Surly,Mountain Bikes
90,2,1,469.99,0.07,4,2016022,2,7,Ithaca,NY,Baldwin Bikes,Baldwin,NY,Surly Ice Cream Truck Frameset - 2016,2016,Surly,Mountain Bikes
91,1,1,1680.99,0.1,4,2016022,1,2,San Pablo,CA,Santa Cruz Bikes,Santa Cruz,CA,Surly Straggler 650b - 2016,2016,Surly,Cyclocross Bicycles
91,2,1,499.99,0.05,4,2016022,1,2,San Pablo,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Townie Original 7D - 2015/2016,2016,Electra,Comfort Bicycles
91,3,2,529.99,0.07,4,2016022,1,2,San Pablo,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Moto 1 - 2016,2016,Electra,Cruisers Bicycles
91,4,2,269.99,0.07,4,2016022,1,2,San Pablo,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Cruiser 1 (24-Inch) - 2016,2016,Electra,Cruisers Bicycles
92,1,1,1799.99,0.1,4,2016022,2,7,Centereach,NY,Baldwin Bikes,Baldwin,NY,Trek Remedy 29 Carbon Frameset - 2016,2016,Trek,Mountain Bikes
93,1,2,269.99,0.07,4,2016022,1,3,Lawndale,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,Electra,Children Bicycles
93,2,1,429.0,0.05,4,2016022,1,3,Lawndale,CA,Santa Cruz Bikes,Santa Cruz,CA,Pure Cycles Vine 8-Speed - 2016,2016,Pure Cycles,Cruisers Bicycles
93,3,1,269.99,0.1,4,2016022,1,3,Lawndale,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Cruiser 1 (24-Inch) - 2016,2016,Electra,Children Bicycles
93,4,1,749.99,0.2,4,2016022,1,3,Lawndale,CA,Santa Cruz Bikes,Santa Cruz,CA,Ritchey Timberwolf Frameset - 2016,2016,Ritchey,Mountain Bikes
93,5,2,1549.0,0.07,4,2016022,1,3,Lawndale,CA,Santa Cruz Bikes,Santa Cruz,CA,Surly Straggler - 2016,2016,Surly,Cyclocross Bicycles
94,1,1,549.99,0.05,4,2016022,1,2,Pleasanton,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Townie Original 21D - 2016,2016,Electra,Cruisers Bicycles
94,2,1,2899.99,0.2,4,2016022,1,2,Pleasanton,CA,Santa Cruz Bikes,Santa Cruz,CA,Trek Fuel EX 8 29 - 2016,2016,Trek,Mountain Bikes
94,3,1,1680.99,0.2,4,2016022,1,2,Pleasanton,CA,Santa Cruz Bikes,Santa Cruz,CA,Surly Straggler 650b - 2016,2016,Surly,Cyclocross Bicycles
94,4,2,269.99,0.07,4,2016022,1,2,Pleasanton,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Cruiser 1 (24-Inch) - 2016,2016,Electra,Children Bicycles
95,1,2,1549.0,0.2,4,2016022,2,7,Port Washington,NY,Baldwin Bikes,Baldwin,NY,Surly Straggler - 2016,2016,Surly,Cyclocross Bicycles
95,2,1,449.0,0.1,4,2016022,2,7,Port Washington,NY,Baldwin Bikes,Baldwin,NY,Pure Cycles William 3-Speed - 2016,2016,Pure Cycles,Cruisers Bicycles
95,3,2,1799.99,0.2,4,2016022,2,7,Port Washington,NY,Baldwin Bikes,Baldwin,NY,Trek Remedy 29 Carbon Frameset - 2016,2016,Trek,Mountain Bikes
95,4,2,599.99,0.05,4,2016022,2,7,Port Washington,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D EQ - Women's - 2016,2016,Electra,Cruisers Bicycles
96,1,1,599.99,0.1,4,2016022,2,7,Lindenhurst,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D EQ - 2016,2016,Electra,Comfort Bicycles
96,2,1,299.99,0.05,4,2016022,2,7,Lindenhurst,NY,Baldwin Bikes,Baldwin,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2016,Electra,Children Bicycles
97,1,2,599.99,0.2,4,2016022,2,7,Rockville Centre,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D EQ - Women's - 2016,2016,Electra,Cruisers Bicycles
97,2,1,749.99,0.07,4,2016022,2,7,Rockville Centre,NY,Baldwin Bikes,Baldwin,NY,Ritchey Timberwolf Frameset - 2016,2016,Ritchey,Mountain Bikes
97,3,2,469.99,0.2,4,2016022,2,7,Rockville Centre,NY,Baldwin Bikes,Baldwin,NY,Surly Ice Cream Truck Frameset - 2016,2016,Surly,Mountain Bikes
97,4,1,449.0,0.1,4,2016022,2,7,Rockville Centre,NY,Baldwin Bikes,Baldwin,NY,Pure Cycles William 3-Speed - 2016,2016,Pure Cycles,Cruisers Bicycles
98,1,1,449.0,0.07,4,2016022,2,6,Pittsford,NY,Baldwin Bikes,Baldwin,NY,Pure Cycles William 3-Speed - 2016,2016,Pure Cycles,Cruisers Bicycles
98,2,1,269.99,0.1,4,2016022,2,6,Pittsford,NY,Baldwin Bikes,Baldwin,NY,Electra Cruiser 1 (24-Inch) - 2016,2016,Electra,Children Bicycles
98,3,1,749.99,0.2,4,2016022,2,6,Pittsford,NY,Baldwin Bikes,Baldwin,NY,Ritchey Timberwolf Frameset - 2016,2016,Ritchey,Mountain Bikes
98,4,2,269.99,0.2,4,2016022,2,6,Pittsford,NY,Baldwin Bikes,Baldwin,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,Electra,Children Bicycles
99,1,1,269.99,0.2,4,2016022,3,9,Fort Worth,TX,Rowlett Bikes,Rowlett,TX,Electra Cruiser 1 (24-Inch) - 2016,2016,Electra,Cruisers Bicycles
99,2,1,269.99,0.2,4,2016022,3,9,Fort Worth,TX,Rowlett Bikes,Rowlett,TX,Electra Cruiser 1 (24-Inch) - 2016,2016,Electra,Children Bicycles
99,3,2,499.99,0.05,4,2016022,3,9,Fort Worth,TX,Rowlett Bikes,Rowlett,TX,Electra Townie Original 7D - 2015/2016,2016,Electra,Comfort Bicycles
99,4,2,3999.99,0.07,4,2016022,3,9,Fort Worth,TX,Rowlett Bikes,Rowlett,TX,Trek Slash 8 27.5 - 2016,2016,Trek,Mountain Bikes
99,5,2,299.99,0.2,4,2016022,3,9,Fort Worth,TX,Rowlett Bikes,Rowlett,TX,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2016,Electra,Children Bicycles
100,1,2,549.99,0.05,4,2016030,2,7,Bethpage,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 21D - 2016,2016,Electra,Cruisers Bicycles
100,2,2,1680.99,0.1,4,2016030,2,7,Bethpage,NY,Baldwin Bikes,Baldwin,NY,Surly Straggler 650b - 2016,2016,Surly,Cyclocross Bicycles
100,3,2,3999.99,0.2,4,2016030,2,7,Bethpage,NY,Baldwin Bikes,Baldwin,NY,Trek Slash 8 27.5 - 2016,2016,Trek,Mountain Bikes
100,4,2,599.99,0.2,4,2016030,2,7,Bethpage,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D EQ - 2016,2016,Electra,Cruisers Bicycles
100,5,2,549.99,0.1,4,2016030,2,7,Bethpage,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 21D - 2016,2016,Electra,Comfort Bicycles
101,1,2,549.99,0.2,4,2016030,3,8,Longview,TX,Rowlett Bikes,Rowlett,TX,Electra Townie Original 21D - 2016,2016,Electra,Cruisers Bicycles
102,1,1,529.99,0.05,4,2016030,2,7,Lancaster,NY,Baldwin Bikes,Baldwin,NY,Electra Moto 1 - 2016,2016,Electra,Cruisers Bicycles
102,2,1,269.99,0.07,4,2016030,2,7,Lancaster,NY,Baldwin Bikes,Baldwin,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,Electra,Children Bicycles
