,Question,SQL Query,Method,Table,Label
74,What is the delivery performance score for Supplier D in the clothing category?,"SELECT DeliveryPerformanceScore FROM SupplierPerformanceMetrics2023 WHERE SupplierName = ""Supplier D"" AND ProductCategory = ""Clothing""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>ProductCategory</th>
      <th>Clothing</th>
      <th>Electronics</th>
      <th>Food</th>
      <th>Furniture</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>5.641556</td>
      <td>NaN</td>
      <td>3.248208</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>0.237494</td>
      <td>9.462681</td>
      <td>8.325982</td>
    </tr>
    <tr>
      <th></th>
      <td>5.520719</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>7.401882</td>
      <td>6.289817</td>
      <td>7.908989</td>
      <td>NaN</td>
    </tr>
  </tbody>
</table>",7.401881997089468
75,What is the cost efficiency associated with suppliers that have a poor service quality and late delivery timeliness?,"SELECT CostEfficiency FROM SupplierServiceMetrics2024 WHERE ServiceQuality = ""Poor"" AND DeliveryTimeliness = ""Late""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>DeliveryTimeliness</th>
      <th>Early</th>
      <th>Late</th>
      <th>On Time</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>27.857442</td>
      <td>64.732026</td>
      <td>85.974926</td>
    </tr>
    <tr>
      <th></th>
      <td>83.209817</td>
      <td>95.314860</td>
      <td>11.082919</td>
    </tr>
    <tr>
      <th></th>
      <td>31.658173</td>
      <td>4.070479</td>
      <td>25.618766</td>
    </tr>
    <tr>
      <th></th>
      <td>82.989982</td>
      <td>84.600017</td>
      <td>84.620764</td>
    </tr>
  </tbody>
</table>",84.60001741870397
76,What is the delivery score for Supplier C in the clothing category?,"SELECT DeliveryScore FROM SupplierPerformanceMetrics2023 WHERE SupplierName = ""Supplier C"" AND ProductCategory = ""Clothing""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>ProductCategory</th>
      <th>Clothing</th>
      <th>Electronics</th>
      <th>Food</th>
      <th>Furniture</th>
      <th>Toys</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>6.433073</td>
      <td>8.080159</td>
      <td>0.023255</td>
      <td>6.192641</td>
      <td>5.751335</td>
    </tr>
    <tr>
      <th></th>
      <td>8.378794</td>
      <td>8.298394</td>
      <td>4.149190</td>
      <td>8.471564</td>
      <td>6.413690</td>
    </tr>
    <tr>
      <th></th>
      <td>2.989710</td>
      <td>5.075354</td>
      <td>6.968383</td>
      <td>4.620951</td>
      <td>4.082094</td>
    </tr>
    <tr>
      <th></th>
      <td>4.099554</td>
      <td>3.719470</td>
      <td>2.875727</td>
      <td>6.949343</td>
      <td>0.413127</td>
    </tr>
    <tr>
      <th></th>
      <td>7.632129</td>
      <td>0.973251</td>
      <td>2.183119</td>
      <td>6.665607</td>
      <td>9.657652</td>
    </tr>
  </tbody>
</table>",2.9897100696559686
77,What was the performance rating assigned to Supplier B during the fourth quarter of 2023?,"SELECT PerformanceRating FROM SupplierPerformanceReview2023 WHERE SupplierName = ""Supplier B"" AND ReviewPeriod = ""Q4 2023""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>SupplierName</th>
      <th>Supplier A</th>
      <th>Supplier B</th>
      <th>Supplier C</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>4.247223</td>
      <td>3.472108</td>
      <td>0.864386</td>
    </tr>
    <tr>
      <th></th>
      <td>4.282840</td>
      <td>8.401373</td>
      <td>0.815775</td>
    </tr>
    <tr>
      <th></th>
      <td>2.744689</td>
      <td>5.606068</td>
      <td>3.098907</td>
    </tr>
    <tr>
      <th></th>
      <td>7.880139</td>
      <td>6.151467</td>
      <td>8.466156</td>
    </tr>
  </tbody>
</table>",6.151467079171537
78,What is the service quality score for Supplier B in the North region for maintenance services?,"SELECT ServiceQualityScore FROM SupplierServiceMetrics2024 WHERE SupplierName = ""Supplier B"" AND ServiceType = ""Maintenance"" AND Region = ""North""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr>
      <th>SupplierName</th>
      <th colspan=""4"" halign=""left"">Supplier A</th>
      <th colspan=""4"" halign=""left"">Supplier B</th>
      <th colspan=""4"" halign=""left"">Supplier C</th>
    </tr>
    <tr>
      <th>Region</th>
      <th>East</th>
      <th>North</th>
      <th>South</th>
      <th>West</th>
      <th>East</th>
      <th>North</th>
      <th>South</th>
      <th>West</th>
      <th>East</th>
      <th>North</th>
      <th>South</th>
      <th>West</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>0.710486</td>
      <td>3.811421</td>
      <td>9.593436</td>
      <td>0.179776</td>
      <td>9.931839</td>
      <td>4.568276</td>
      <td>7.456650</td>
      <td>6.696913</td>
      <td>1.145449</td>
      <td>0.774667</td>
      <td>8.419315</td>
      <td>0.175994</td>
    </tr>
    <tr>
      <th></th>
      <td>9.917509</td>
      <td>0.904038</td>
      <td>9.086696</td>
      <td>9.581606</td>
      <td>9.739227</td>
      <td>5.745448</td>
      <td>1.073943</td>
      <td>5.071507</td>
      <td>5.430133</td>
      <td>2.411192</td>
      <td>9.950648</td>
      <td>7.728193</td>
    </tr>
    <tr>
      <th></th>
      <td>1.428117</td>
      <td>6.031416</td>
      <td>9.273856</td>
      <td>8.039517</td>
      <td>4.056992</td>
      <td>1.510424</td>
      <td>9.060793</td>
      <td>4.562981</td>
      <td>4.163712</td>
      <td>0.891603</td>
      <td>0.919365</td>
      <td>4.150501</td>
    </tr>
  </tbody>
</table>",1.5104243511668125
79,What is the average delivery duration for shipments that were cancelled and transported by sea?,"SELECT DeliveryTime FROM SupplierDelivery WHERE DeliveryStatus = ""Cancelled"" AND DeliveryMethod = ""Sea""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>DeliveryStatus</th>
      <th>Cancelled</th>
      <th>Delayed</th>
      <th>On Time</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>19.283831</td>
      <td>47.511804</td>
    </tr>
    <tr>
      <th></th>
      <td>40.168737</td>
      <td>NaN</td>
      <td>22.471948</td>
    </tr>
    <tr>
      <th></th>
      <td>17.617869</td>
      <td>42.055544</td>
      <td>NaN</td>
    </tr>
  </tbody>
</table>",17.617868755180343
80,What is the performance rating for Supplier A in the Clothing category when the delivery is marked as delayed?,"SELECT PerformanceRating FROM SupplierPerformanceMetrics2023 WHERE SupplierName = ""Supplier A"" AND ProductCategory = ""Clothing"" AND DeliveryStatus = ""Delayed""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>DeliveryStatus</th>
      <th>Cancelled</th>
      <th>Delayed</th>
      <th>On Time</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>3.025646</td>
      <td>5.238185</td>
      <td>7.575906</td>
    </tr>
    <tr>
      <th></th>
      <td>1.089610</td>
      <td>7.073922</td>
      <td>8.051283</td>
    </tr>
    <tr>
      <th></th>
      <td>0.660705</td>
      <td>8.027153</td>
      <td>4.427532</td>
    </tr>
    <tr>
      <th></th>
      <td>5.044966</td>
      <td>3.704207</td>
      <td>0.162674</td>
    </tr>
    <tr>
      <th></th>
      <td>1.872336</td>
      <td>9.510364</td>
      <td>7.894335</td>
    </tr>
    <tr>
      <th></th>
      <td>0.079098</td>
      <td>0.884056</td>
      <td>9.735240</td>
    </tr>
    <tr>
      <th></th>
      <td>2.134829</td>
      <td>0.601934</td>
      <td>5.405372</td>
    </tr>
    <tr>
      <th></th>
      <td>0.704452</td>
      <td>0.243650</td>
      <td>4.950003</td>
    </tr>
    <tr>
      <th></th>
      <td>0.519663</td>
      <td>4.533863</td>
      <td>2.231855</td>
    </tr>
  </tbody>
</table>",5.238184522890031
81,What is the delivery duration for Supplier C when their performance is rated as excellent?,"SELECT DeliveryTime FROM SupplierPerformanceMetrics2023 WHERE SupplierName = ""Supplier C"" AND PerformanceRating = ""Excellent""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>SupplierName</th>
      <th>Supplier A</th>
      <th>Supplier C</th>
      <th>Supplier D</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>20.830818</td>
      <td>NaN</td>
      <td>4.982325</td>
    </tr>
    <tr>
      <th></th>
      <td>6.804124</td>
      <td>2.014201</td>
      <td>NaN</td>
    </tr>
  </tbody>
</table>",2.0142005319477576
82,What is the budget utilization percentage for Project C that was managed by Bob and is marked as completed?,"SELECT BudgetUtilization FROM ProjectPerformance WHERE ProjectName = ""Project C"" AND ProjectManager = ""Bob"" AND Status = ""Completed""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr>
      <th>ProjectName</th>
      <th colspan=""3"" halign=""left"">Project A</th>
      <th colspan=""3"" halign=""left"">Project B</th>
      <th colspan=""3"" halign=""left"">Project C</th>
    </tr>
    <tr>
      <th>Status</th>
      <th>Completed</th>
      <th>Delayed</th>
      <th>On Track</th>
      <th>Completed</th>
      <th>Delayed</th>
      <th>On Track</th>
      <th>Completed</th>
      <th>Delayed</th>
      <th>On Track</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>76.323303</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>98.228554</td>
      <td>NaN</td>
      <td>49.796748</td>
      <td>69.268524</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>81.151317</td>
      <td>NaN</td>
      <td>72.322129</td>
      <td>7.42424</td>
      <td>57.835937</td>
      <td>52.606412</td>
      <td>NaN</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>86.769854</td>
      <td>0.904215</td>
      <td>42.298756</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>41.836709</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>19.696635</td>
    </tr>
  </tbody>
</table>",52.6064123395985
83,What is the cost associated with Supplier C when the service quality is rated as excellent and the delivery time is delayed?,"SELECT Cost FROM SupplierServicePerformance WHERE SupplierName = ""Supplier C"" AND ServiceQuality = ""Excellent"" AND DeliveryTime = ""Delayed""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>SupplierName</th>
      <th>Supplier A</th>
      <th>Supplier B</th>
      <th>Supplier C</th>
      <th>Supplier D</th>
      <th>Supplier E</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>6799.561803</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>2153.162435</td>
      <td>9555.489846</td>
      <td>7091.793200</td>
      <td>5148.731599</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>3795.893548</td>
      <td>NaN</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>3574.753394</td>
      <td>NaN</td>
      <td>3812.512610</td>
      <td>8137.942085</td>
      <td>6035.856222</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>7608.805401</td>
      <td>3035.573257</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>6339.050016</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>6729.764882</td>
      <td>5535.809684</td>
    </tr>
    <tr>
      <th></th>
      <td>5356.334745</td>
      <td>8992.616037</td>
      <td>3466.559087</td>
      <td>NaN</td>
      <td>6171.850139</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>6037.620051</td>
      <td>5930.847072</td>
      <td>NaN</td>
    </tr>
  </tbody>
</table>",3795.8935482057855
84,What is the performance score for Supplier B in the Food category within the Western region?,"SELECT PerformanceScore FROM SupplierPerformanceMetrics2023 WHERE SupplierName = ""Supplier B"" AND ProductCategory = ""Food"" AND Region = ""West""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>Region</th>
      <th>East</th>
      <th>North</th>
      <th>South</th>
      <th>West</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>22.213765</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>3.783749</td>
    </tr>
    <tr>
      <th></th>
      <td>23.364250</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>69.754495</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>81.624976</td>
      <td>71.183687</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>42.374942</td>
      <td>24.379364</td>
      <td>64.994916</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>87.648963</td>
      <td>NaN</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>8.209136</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>62.283787</td>
      <td>40.684455</td>
    </tr>
    <tr>
      <th></th>
      <td>34.601645</td>
      <td>54.928774</td>
      <td>NaN</td>
      <td>4.174314</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>83.471682</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>19.300067</td>
      <td>27.183328</td>
    </tr>
    <tr>
      <th></th>
      <td>57.708542</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>5.410468</td>
    </tr>
    <tr>
      <th></th>
      <td>88.248094</td>
      <td>35.363212</td>
      <td>NaN</td>
      <td>44.452535</td>
    </tr>
    <tr>
      <th></th>
      <td>24.812249</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>95.856608</td>
    </tr>
    <tr>
      <th></th>
      <td>69.011626</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>30.682351</td>
    </tr>
    <tr>
      <th></th>
      <td>38.087200</td>
      <td>42.391303</td>
      <td>NaN</td>
      <td>NaN</td>
    </tr>
  </tbody>
</table>",40.68445462743057
85,"What was the delivery duration for items rated as outstanding on the date of January 1, 2023, when the deliveries were punctual?","SELECT DeliveryTime FROM SupplierDeliveryPerformanceMetrics WHERE DeliveryDate = ""2023-01-01"" AND DeliveryStatus = ""On Time"" AND DeliveryRating = ""Excellent""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>DeliveryRating</th>
      <th>Average</th>
      <th>Excellent</th>
      <th>Good</th>
      <th>Poor</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>9.719927</td>
      <td>2.375821</td>
      <td>NaN</td>
      <td>6.736455</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>44.592152</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>19.898221</td>
      <td>47.650222</td>
      <td>30.966879</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>36.836777</td>
      <td>15.588370</td>
      <td>NaN</td>
      <td>40.006400</td>
    </tr>
    <tr>
      <th></th>
      <td>24.538722</td>
      <td>NaN</td>
      <td>23.804880</td>
      <td>41.192011</td>
    </tr>
    <tr>
      <th></th>
      <td>40.695009</td>
      <td>NaN</td>
      <td>18.817094</td>
      <td>NaN</td>
    </tr>
  </tbody>
</table>",47.65022201279781
86,What is the performance score for Supplier C in the clothing category specifically for the southern region?,"SELECT PerformanceScore FROM SupplierPerformanceMetrics2023 WHERE SupplierName = ""Supplier C"" AND ProductType = ""Clothing"" AND Region = ""South""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr>
      <th>ProductType</th>
      <th colspan=""4"" halign=""left"">Clothing</th>
      <th colspan=""4"" halign=""left"">Electronics</th>
      <th colspan=""4"" halign=""left"">Food</th>
      <th colspan=""4"" halign=""left"">Furniture</th>
    </tr>
    <tr>
      <th>Region</th>
      <th>East</th>
      <th>North</th>
      <th>South</th>
      <th>West</th>
      <th>East</th>
      <th>North</th>
      <th>South</th>
      <th>West</th>
      <th>East</th>
      <th>North</th>
      <th>South</th>
      <th>West</th>
      <th>East</th>
      <th>North</th>
      <th>South</th>
      <th>West</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>53.152332</td>
      <td>57.002014</td>
      <td>47.081223</td>
      <td>68.452395</td>
      <td>61.900076</td>
      <td>84.359000</td>
      <td>75.710921</td>
      <td>75.682744</td>
      <td>17.233184</td>
      <td>19.039026</td>
      <td>77.918523</td>
      <td>96.993353</td>
      <td>78.459600</td>
      <td>65.048484</td>
      <td>32.509502</td>
      <td>90.735832</td>
    </tr>
    <tr>
      <th></th>
      <td>77.279889</td>
      <td>14.792122</td>
      <td>55.584803</td>
      <td>56.693611</td>
      <td>39.894918</td>
      <td>53.547345</td>
      <td>94.703788</td>
      <td>6.205128</td>
      <td>38.953458</td>
      <td>56.248247</td>
      <td>58.791825</td>
      <td>7.535673</td>
      <td>63.694735</td>
      <td>53.638786</td>
      <td>96.846389</td>
      <td>29.923143</td>
    </tr>
    <tr>
      <th></th>
      <td>62.743735</td>
      <td>71.379127</td>
      <td>75.179777</td>
      <td>44.681257</td>
      <td>11.605232</td>
      <td>80.503305</td>
      <td>61.389235</td>
      <td>30.915542</td>
      <td>63.286707</td>
      <td>67.588575</td>
      <td>26.739180</td>
      <td>13.239429</td>
      <td>25.861179</td>
      <td>23.958148</td>
      <td>20.440166</td>
      <td>3.662451</td>
    </tr>
    <tr>
      <th></th>
      <td>25.055872</td>
      <td>92.854135</td>
      <td>44.069277</td>
      <td>63.971397</td>
      <td>70.205705</td>
      <td>59.130945</td>
      <td>69.030817</td>
      <td>76.374519</td>
      <td>11.421065</td>
      <td>37.359669</td>
      <td>49.243305</td>
      <td>67.520129</td>
      <td>46.746976</td>
      <td>3.662112</td>
      <td>38.884365</td>
      <td>22.780480</td>
    </tr>
  </tbody>
</table>",75.17977668415035
87,What is the performance score for Supplier B in the Electronics category within the East region?,"SELECT PerformanceScore FROM SupplierPerformanceMetrics2023 WHERE SupplierName = ""Supplier B"" AND ProductCategory = ""Electronics"" AND Region = ""East""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>Region</th>
      <th>East</th>
      <th>North</th>
      <th>South</th>
      <th>West</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>98.847136</td>
      <td>93.992949</td>
    </tr>
    <tr>
      <th></th>
      <td>38.548753</td>
      <td>24.869108</td>
      <td>53.631620</td>
      <td>23.908716</td>
    </tr>
    <tr>
      <th></th>
      <td>33.742426</td>
      <td>NaN</td>
      <td>73.619479</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>50.158226</td>
      <td>19.076016</td>
    </tr>
    <tr>
      <th></th>
      <td>57.698150</td>
      <td>NaN</td>
      <td>82.303122</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>6.254022</td>
      <td>8.902643</td>
      <td>69.976153</td>
      <td>81.180270</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>3.369700</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>98.262233</td>
      <td>66.031182</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>25.927965</td>
      <td>72.839930</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>3.862139</td>
      <td>62.115265</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>46.639806</td>
      <td>38.785522</td>
      <td>NaN</td>
      <td>90.378577</td>
    </tr>
    <tr>
      <th></th>
      <td>30.625293</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>32.424209</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>49.360254</td>
      <td>NaN</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>48.441337</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>92.514539</td>
      <td>62.163162</td>
    </tr>
  </tbody>
</table>",57.69815024971873
