dataset,relation,row_attributes,column_attributes,value_attribute,num_row_attributes,num_column_attributes,pivot_rows,pivot_columns,pivot_cells,non_nan_density,source_rows,source_columns,relation_type,table_csv_path,total_header_levels,min_header_side_levels
bikestores,sales_enriched,item_id; category_name,store_id; store_city; store_state,discount,2,3,35,3,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; category_name,store_id; store_name; store_city,discount,2,3,35,3,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; category_name,store_id; store_name; store_state,discount,2,3,35,3,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; category_name,store_name; store_city; store_state,discount,2,3,35,3,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; category_name,customer_state; store_city; store_state,list_price,2,3,35,3,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; category_name,customer_state; store_name; store_city,list_price,2,3,35,3,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; category_name,customer_state; store_name; store_state,list_price,2,3,35,3,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; category_name,store_id; customer_state; store_city,list_price,2,3,35,3,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; category_name,store_id; customer_state; store_name,list_price,2,3,35,3,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; category_name,store_id; customer_state; store_state,list_price,2,3,35,3,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; category_name,store_id; store_city; store_state,list_price,2,3,35,3,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; category_name,store_id; store_name; store_city,list_price,2,3,35,3,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; category_name,store_id; store_name; store_state,list_price,2,3,35,3,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; category_name,store_name; store_city; store_state,list_price,2,3,35,3,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,customer_state; store_city; store_state,item_id; category_name,discount,3,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,customer_state; store_name; store_city,item_id; category_name,discount,3,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,customer_state; store_name; store_state,item_id; category_name,discount,3,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,store_id; customer_state; store_city,item_id; category_name,discount,3,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,store_id; customer_state; store_name,item_id; category_name,discount,3,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,store_id; customer_state; store_state,item_id; category_name,discount,3,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,store_id; store_city; store_state,item_id; category_name,discount,3,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,store_id; store_name; store_city,item_id; category_name,discount,3,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,store_id; store_name; store_state,item_id; category_name,discount,3,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,store_name; store_city; store_state,item_id; category_name,discount,3,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,customer_state; store_city; store_state,item_id; category_name,list_price,3,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,customer_state; store_name; store_city,item_id; category_name,list_price,3,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,customer_state; store_name; store_state,item_id; category_name,list_price,3,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,store_id; customer_state; store_city,item_id; category_name,list_price,3,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,store_id; customer_state; store_name,item_id; category_name,list_price,3,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,store_id; customer_state; store_state,item_id; category_name,list_price,3,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,store_id; store_city; store_state,item_id; category_name,list_price,3,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,store_id; store_name; store_city,item_id; category_name,list_price,3,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,store_id; store_name; store_state,item_id; category_name,list_price,3,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,store_name; store_city; store_state,item_id; category_name,list_price,3,2,3,35,105,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; model_year,staff_id; customer_state; store_city,discount,2,3,15,6,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; model_year,staff_id; customer_state; store_name,discount,2,3,15,6,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; model_year,staff_id; customer_state; store_state,discount,2,3,15,6,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; model_year,staff_id; store_city; store_state,discount,2,3,15,6,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; model_year,staff_id; store_name; store_city,discount,2,3,15,6,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; model_year,staff_id; store_name; store_state,discount,2,3,15,6,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; model_year,store_id; staff_id; customer_state,discount,2,3,15,6,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; model_year,store_id; staff_id; store_city,discount,2,3,15,6,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; model_year,store_id; staff_id; store_name,discount,2,3,15,6,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; model_year,store_id; staff_id; store_state,discount,2,3,15,6,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; model_year,staff_id; customer_state; store_city,list_price,2,3,15,6,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; model_year,staff_id; customer_state; store_name,list_price,2,3,15,6,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; model_year,staff_id; customer_state; store_state,list_price,2,3,15,6,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; model_year,staff_id; store_city; store_state,list_price,2,3,15,6,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; model_year,staff_id; store_name; store_city,list_price,2,3,15,6,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; model_year,staff_id; store_name; store_state,list_price,2,3,15,6,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; model_year,store_id; staff_id; customer_state,list_price,2,3,15,6,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; model_year,store_id; staff_id; store_city,list_price,2,3,15,6,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; model_year,store_id; staff_id; store_name,list_price,2,3,15,6,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,item_id; model_year,store_id; staff_id; store_state,list_price,2,3,15,6,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,staff_id; customer_state; store_city,item_id; model_year,discount,3,2,6,15,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,staff_id; customer_state; store_name,item_id; model_year,discount,3,2,6,15,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,staff_id; customer_state; store_state,item_id; model_year,discount,3,2,6,15,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,staff_id; store_city; store_state,item_id; model_year,discount,3,2,6,15,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,staff_id; store_name; store_city,item_id; model_year,discount,3,2,6,15,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,staff_id; store_name; store_state,item_id; model_year,discount,3,2,6,15,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,store_id; staff_id; customer_state,item_id; model_year,discount,3,2,6,15,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,store_id; staff_id; store_city,item_id; model_year,discount,3,2,6,15,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,store_id; staff_id; store_name,item_id; model_year,discount,3,2,6,15,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,store_id; staff_id; store_state,item_id; model_year,discount,3,2,6,15,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,staff_id; customer_state; store_city,item_id; model_year,list_price,3,2,6,15,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,staff_id; customer_state; store_name,item_id; model_year,list_price,3,2,6,15,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,staff_id; customer_state; store_state,item_id; model_year,list_price,3,2,6,15,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,staff_id; store_city; store_state,item_id; model_year,list_price,3,2,6,15,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,staff_id; store_name; store_city,item_id; model_year,list_price,3,2,6,15,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,staff_id; store_name; store_state,item_id; model_year,list_price,3,2,6,15,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,store_id; staff_id; customer_state,item_id; model_year,list_price,3,2,6,15,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,store_id; staff_id; store_city,item_id; model_year,list_price,3,2,6,15,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,store_id; staff_id; store_name,item_id; model_year,list_price,3,2,6,15,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,store_id; staff_id; store_state,item_id; model_year,list_price,3,2,6,15,90,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,model_year; category_name,customer_state; store_city; store_state,discount,2,3,20,3,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,model_year; category_name,customer_state; store_name; store_city,discount,2,3,20,3,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,model_year; category_name,customer_state; store_name; store_state,discount,2,3,20,3,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,model_year; category_name,store_id; customer_state; store_city,discount,2,3,20,3,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,model_year; category_name,store_id; customer_state; store_name,discount,2,3,20,3,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,model_year; category_name,store_id; customer_state; store_state,discount,2,3,20,3,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,model_year; category_name,store_id; store_city; store_state,discount,2,3,20,3,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,model_year; category_name,store_id; store_name; store_city,discount,2,3,20,3,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,model_year; category_name,store_id; store_name; store_state,discount,2,3,20,3,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,model_year; category_name,store_name; store_city; store_state,discount,2,3,20,3,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,model_year; category_name,customer_state; store_city; store_state,list_price,2,3,20,3,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,model_year; category_name,customer_state; store_name; store_city,list_price,2,3,20,3,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
bikestores,sales_enriched,model_year; category_name,customer_state; store_name; store_state,list_price,2,3,20,3,60,1.0,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,5,2
